InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,Stock,Revenue,NetProfit,TotalSales,NetSales,DiscountAmount,TotalPrice,Year,Month,CustomerSegment,Margin,DaysSince,LossFlag
110234,SKU_1653,Notebook,17,2024-09-24 02:00:00,26.85,88148.0,Belgium,0.08,Paypall,22.63,Stationery,In-store,Not Returned,UPS,Rome,Medium,1653,419.9,397.3,456.4,419.9,36.5,442.6,2024,Sep,Silver,94.6,458,NO
110236,SKU_1786,Wireless Mouse,5,2021-12-19 03:00:00,42.91,99082.0,United States,0.04,Credit Card,24.29,Electronics,Online,Not Returned,FedEx,Paris,Low,1786,206.0,181.7,214.6,206.0,8.6,230.3,2021,Dec,Bronze,88.2,1468,NO
110248,SKU_1038,Office Chair,36,2024-05-23 23:00:00,68.87,28050.0,Netherlands,0.3,Paypall,10.27,Furniture,In-store,Returned,DHL,Amsterdam,High,1038,1735.5,1725.3,2479.3,1735.5,743.8,1745.8,2024,May,Platinum,99.4,581,NO
110270,SKU_1289,T-shirt,20,2023-02-19 13:00:00,95.31,92002.0,Belgium,0.5,Credit Card,24.82,Apparel,Online,Not Returned,DHL,Paris,Medium,1289,953.1,928.3,1906.2,953.1,953.1,977.9,2023,Feb,Gold,97.4,1041,NO
110272,SKU_1525,Notebook,46,2023-02-25 07:00:00,73.53,79703.0,Germany,0.23,Bank Transfer,12.19,Stationery,Online,Not Returned,UPS,London,Medium,1525,2604.4,2592.2,3382.4,2604.4,777.9,2616.6,2023,Feb,Platinum,99.5,1035,NO
110300,SKU_1612,Backpack,18,2023-07-30 02:00:00,58.65,22867.0,Germany,0.41,Paypall,15.7,Accessories,In-store,Not Returned,UPS,Rome,High,1612,622.9,607.2,1055.7,622.9,432.8,638.6,2023,Jul,Gold,97.5,880,NO
110360,SKU_1179,White Mug,30,2021-09-17 10:00:00,13.15,47822.0,Italy,0.5,Bank Transfer,23.16,Home & Kitchen,In-store,Not Returned,UPS,London,Low,1179,197.2,174.1,394.5,197.2,197.2,220.4,2021,Sep,Silver,88.3,1561,NO
110370,SKU_1715,Wall Clock,44,2024-07-20 07:00:00,64.01,69279.0,Portugal,0.12,Bank Transfer,19.7,Home Decor,In-store,Not Returned,UPS,Paris,Medium,1715,2478.5,2458.8,2816.4,2478.5,338.0,2498.2,2024,Jul,Platinum,99.2,524,NO
110372,SKU_1068,Blue Pen,48,2022-09-29 22:00:00,81.67,72388.0,Italy,0.18,Bank Transfer,17.28,Stationery,Online,Not Returned,UPS,Berlin,Medium,1068,3214.5,3197.3,3920.2,3214.5,705.6,3231.8,2022,Sep,Platinum,99.5,1183,NO
110447,SKU_1106,T-shirt,42,2025-02-07 15:00:00,18.44,20586.0,Australia,0.44,Bank Transfer,8.88,Apparel,Online,Not Returned,Royal Mail,London,Medium,1106,433.7,424.8,774.5,433.7,340.8,442.6,2025,Feb,Silver,98.0,322,NO
110485,SKU_1335,White Mug,12,2023-08-01 15:00:00,9.89,73060.0,Netherlands,0.01,Bank Transfer,15.24,Home & Kitchen,In-store,Not Returned,UPS,London,Medium,1335,117.5,102.3,118.7,117.5,1.2,132.7,2023,Aug,Bronze,87.0,878,NO
110514,SKU_1074,Headphones,29,2021-04-16 11:00:00,97.17,11429.0,Belgium,0.17,Paypall,26.98,Electronics,In-store,Not Returned,Royal Mail,Berlin,High,1074,2338.9,2311.9,2817.9,2338.9,479.0,2365.9,2021,Apr,Platinum,98.8,1715,NO
110518,SKU_1643,White Mug,13,2023-12-15 01:00:00,7.28,66967.0,Portugal,0.46,Bank Transfer,8.74,Home & Kitchen,Online,Not Returned,Royal Mail,Rome,High,1643,51.1,42.4,94.6,51.1,43.5,59.8,2023,Dec,Bronze,82.9,742,NO
110547,SKU_1065,White Mug,4,2021-10-16 06:00:00,72.03,44897.0,United States,0.35,Credit Card,25.92,Home & Kitchen,Online,Not Returned,FedEx,Rome,High,1065,187.3,161.4,288.1,187.3,100.8,213.2,2021,Oct,Bronze,86.2,1532,NO
110564,SKU_1629,Desk Lamp,21,2021-09-02 03:00:00,55.62,,Italy,0.25,Credit Card,26.83,Furniture,In-store,Not Returned,DHL,London,Low,1629,876.0,849.2,1168.0,876.0,292.0,902.8,2021,Sep,Gold,96.9,1576,NO
110567,SKU_1242,USB Cable,10,2021-09-08 15:00:00,26.58,25059.0,Australia,0.23,Bank Transfer,20.22,Electronics,In-store,Not Returned,UPS,Rome,Medium,1242,204.7,184.4,265.8,204.7,61.1,224.9,2021,Sep,Bronze,90.1,1570,NO
110589,SKU_1424,Desk Lamp,15,2020-10-06 00:00:00,37.93,99423.0,Spain,0.17,Paypall,12.3,Furniture,Online,Not Returned,UPS,Amsterdam,High,1424,472.2,459.9,569.0,472.2,96.7,484.5,2020,Oct,Silver,97.4,1907,NO
110623,SKU_1971,Backpack,24,2024-10-03 22:00:00,83.56,39942.0,Norway,0.35,Paypall,16.04,Accessories,In-store,Not Returned,DHL,London,Low,1971,1303.5,1287.5,2005.4,1303.5,701.9,1319.6,2024,Oct,Gold,98.8,448,NO
110633,SKU_1037,Wireless Mouse,12,2023-04-11 13:00:00,81.24,99212.0,Spain,0.16,Paypall,6.9,Electronics,In-store,Not Returned,UPS,London,High,1037,818.9,812.0,974.9,818.9,156.0,825.8,2023,Apr,Silver,99.2,990,NO
110638,SKU_1504,Blue Pen,36,2021-08-13 09:00:00,12.98,16508.0,United States,0.5,Paypall,17.09,Stationery,In-store,Not Returned,Royal Mail,Paris,Low,1504,233.6,216.6,467.3,233.6,233.6,250.7,2021,Aug,Silver,92.7,1596,NO
110651,SKU_1590,Wireless Mouse,26,2020-06-15 23:00:00,30.66,15802.0,Italy,0.3,Paypall,27.92,Electronics,In-store,Returned,Royal Mail,Amsterdam,Low,1590,558.0,530.1,797.2,558.0,239.1,585.9,2020,Jun,Silver,95.0,2019,NO
110662,SKU_1724,Headphones,39,2022-01-17 11:00:00,94.67,56483.0,Australia,0.23,Credit Card,7.6,Electronics,In-store,Not Returned,UPS,Amsterdam,High,1724,2842.9,2835.3,3692.1,2842.9,849.2,2850.5,2022,Jan,Platinum,99.7,1439,NO
110687,SKU_1345,Headphones,32,2023-09-21 09:00:00,65.28,85723.0,Belgium,0.09,Bank Transfer,22.99,Electronics,In-store,Not Returned,DHL,Rome,Medium,1345,1901.0,1878.0,2089.0,1901.0,188.0,1923.9,2023,Sep,Platinum,98.8,827,NO
110699,SKU_1040,Wall Clock,41,2020-04-26 18:00:00,72.89,56019.0,Australia,0.09,Credit Card,23.55,Home Decor,Online,Not Returned,UPS,Rome,Medium,1040,2719.5,2696.0,2988.5,2719.5,269.0,2743.1,2020,Apr,Platinum,99.1,2070,NO
110712,SKU_1274,Wireless Mouse,47,2022-01-18 04:00:00,9.82,99389.0,Portugal,0.02,Bank Transfer,13.36,Electronics,In-store,Not Returned,FedEx,Amsterdam,Low,1274,452.3,438.9,461.5,452.3,9.2,465.7,2022,Jan,Silver,97.0,1438,NO
110728,SKU_1101,Desk Lamp,15,2022-08-09 15:00:00,90.51,36215.0,France,0.02,Credit Card,6.92,Furniture,In-store,Not Returned,UPS,Amsterdam,Low,1101,1330.5,1323.6,1357.6,1330.5,27.2,1337.4,2022,Aug,Gold,99.5,1235,NO
110737,SKU_1084,Wireless Mouse,28,2021-02-13 21:00:00,22.11,65344.0,Germany,0.39,Bank Transfer,7.05,Electronics,Online,Not Returned,FedEx,Rome,Medium,1084,377.6,370.6,619.1,377.6,241.4,384.7,2021,Feb,Silver,98.1,1776,NO
110771,SKU_1361,Notebook,40,2024-03-15 10:00:00,50.41,59695.0,Germany,0.43,Bank Transfer,6.17,Stationery,Online,Not Returned,FedEx,Paris,Medium,1361,1149.3,1143.2,2016.4,1149.3,867.1,1155.5,2024,Mar,Platinum,99.5,651,NO
110785,SKU_1534,Wall Clock,8,2020-11-26 22:00:00,35.12,27668.0,Sweden,0.49,Bank Transfer,11.94,Home Decor,In-store,Not Returned,FedEx,London,Medium,1534,143.3,131.3,281.0,143.3,137.7,155.2,2020,Nov,Bronze,91.7,1855,NO
110794,SKU_1074,Headphones,21,2021-04-18 11:00:00,46.52,84526.0,United States,0.06,Paypall,13.76,Electronics,In-store,Not Returned,UPS,Berlin,High,1074,918.3,904.5,976.9,918.3,58.6,932.1,2021,Apr,Silver,98.5,1713,NO
110856,SKU_1973,White Mug,20,2023-11-02 16:00:00,58.7,64847.0,Australia,0.28,Credit Card,17.81,Home & Kitchen,In-store,Not Returned,DHL,Berlin,Medium,1973,845.3,827.5,1174.0,845.3,328.7,863.1,2023,Nov,Gold,97.9,785,NO
110910,SKU_1355,Notebook,1,2022-09-23 03:00:00,50.96,19646.0,Norway,0.45,Paypall,10.3,Stationery,In-store,Returned,Royal Mail,Paris,Low,1355,28.0,17.7,51.0,28.0,22.9,38.3,2022,Sep,Bronze,63.3,1190,NO
110934,SKU_1694,Wireless Mouse,13,2022-06-14 17:00:00,67.91,,Spain,0.28,Credit Card,25.85,Electronics,In-store,Not Returned,UPS,Paris,High,1694,635.6,609.8,882.8,635.6,247.2,661.5,2022,Jun,Silver,95.9,1291,NO
110944,SKU_1930,Desk Lamp,7,2025-05-09 22:00:00,89.67,26295.0,Belgium,0.21,Paypall,7.61,Furniture,In-store,Not Returned,UPS,Rome,Medium,1930,495.9,488.3,627.7,495.9,131.8,503.5,2025,May,Silver,98.5,230,NO
110960,SKU_1164,USB Cable,4,2022-05-24 09:00:00,42.93,42368.0,Portugal,0.03,Credit Card,5.66,Electronics,Online,Not Returned,DHL,Berlin,Low,1164,166.6,160.9,171.7,166.6,5.2,172.2,2022,May,Bronze,96.6,1312,NO
111002,SKU_1585,Wireless Mouse,2,2022-04-13 23:00:00,98.51,57355.0,Portugal,0.48,Paypall,23.39,Electronics,Online,Returned,UPS,Amsterdam,Medium,1585,102.5,79.1,197.0,102.5,94.6,125.8,2022,Apr,Bronze,77.2,1352,NO
111009,SKU_1560,Blue Pen,40,2021-05-29 21:00:00,28.08,81023.0,Portugal,0.01,Credit Card,12.51,Stationery,Online,Not Returned,FedEx,Berlin,Medium,1560,1112.0,1099.5,1123.2,1112.0,11.2,1124.5,2021,May,Gold,98.9,1671,NO
111017,SKU_1543,Wireless Mouse,48,2021-03-28 21:00:00,28.21,26757.0,Sweden,0.33,Bank Transfer,8.03,Electronics,Online,Not Returned,FedEx,Paris,Medium,1543,907.2,899.2,1354.1,907.2,446.8,915.3,2021,Mar,Gold,99.1,1733,NO
111023,SKU_1958,Desk Lamp,22,2020-02-05 13:00:00,47.37,,Australia,0.21,Bank Transfer,26.19,Furniture,In-store,Not Returned,Royal Mail,,Low,1958,823.3,797.1,1042.1,823.3,218.8,849.5,2020,Feb,Gold,96.8,2151,NO
111046,SKU_1707,Blue Pen,23,2020-03-10 01:00:00,95.65,64254.0,Portugal,0.39,Paypall,16.4,Stationery,In-store,Not Returned,UPS,Amsterdam,Medium,1707,1342.0,1325.6,2200.0,1342.0,858.0,1358.4,2020,Mar,Platinum,98.8,2117,NO
111093,SKU_1973,USB Cable,4,2022-08-28 13:00:00,48.46,34839.0,Italy,0.11,Bank Transfer,25.38,Electronics,Online,Not Returned,DHL,Amsterdam,High,1973,172.5,147.1,193.8,172.5,21.3,197.9,2022,Aug,Bronze,85.3,1216,NO
111094,SKU_1381,Wireless Mouse,46,2020-09-02 17:00:00,76.35,80139.0,Portugal,0.0,Credit Card,7.82,Electronics,Online,Not Returned,DHL,Berlin,Medium,1381,3512.1,3504.3,3512.1,3512.1,0.0,3519.9,2020,Sep,Platinum,99.8,1941,NO
111116,SKU_1605,Wireless Mouse,5,2023-01-23 11:00:00,57.61,89355.0,United Kingdom,0.03,Credit Card,29.79,Electronics,Online,Not Returned,FedEx,Amsterdam,Low,1605,279.4,249.6,288.0,279.4,8.6,309.2,2023,Jan,Bronze,89.3,1068,NO
111160,SKU_1593,Wall Clock,17,2022-10-16 10:00:00,76.5,49984.0,Italy,0.08,Credit Card,19.21,Home Decor,Online,Not Returned,DHL,Amsterdam,Medium,1593,1196.5,1177.3,1300.5,1196.5,104.0,1215.7,2022,Oct,Gold,98.4,1167,NO
111164,SKU_1320,Backpack,16,2025-06-24 16:00:00,82.48,84905.0,Norway,0.1,Credit Card,17.89,Accessories,Online,Not Returned,UPS,London,Low,1320,1187.7,1169.8,1319.7,1187.7,132.0,1205.6,2025,Jun,Gold,98.5,185,NO
111171,SKU_1241,Wireless Mouse,9,2022-08-08 09:00:00,29.02,49140.0,Norway,0.02,Paypall,9.73,Electronics,In-store,Not Returned,FedEx,London,Medium,1241,256.0,246.2,261.2,256.0,5.2,265.7,2022,Aug,Bronze,96.2,1236,NO
111179,SKU_1895,Wireless Mouse,31,2024-05-24 15:00:00,86.4,76839.0,United States,0.06,Paypall,17.43,Electronics,In-store,Not Returned,Royal Mail,Berlin,Medium,1895,2517.7,2500.3,2678.4,2517.7,160.7,2535.1,2024,May,Platinum,99.3,581,NO
111227,SKU_1665,White Mug,24,2023-07-22 05:00:00,58.56,61547.0,Germany,0.46,Bank Transfer,6.67,Home & Kitchen,In-store,Not Returned,Royal Mail,Rome,High,1665,758.9,752.3,1405.4,758.9,646.5,765.6,2023,Jul,Gold,99.1,888,NO
111231,SKU_1193,Wall Clock,15,2023-05-17 17:00:00,45.47,11326.0,France,0.22,Bank Transfer,16.39,Home Decor,Online,Not Returned,UPS,Berlin,Low,1193,532.0,515.6,682.0,532.0,150.1,548.4,2023,May,Silver,96.9,954,NO
111242,SKU_1302,Backpack,42,2025-06-04 02:00:00,43.86,44497.0,Sweden,0.14,Paypall,15.52,Accessories,Online,Returned,FedEx,Berlin,Low,1302,1584.2,1568.7,1842.1,1584.2,257.9,1599.7,2025,Jun,Gold,99.0,205,NO
111282,SKU_1998,T-shirt,20,2023-07-18 10:00:00,2.73,70145.0,Netherlands,0.3,Paypall,29.5,Apparel,Online,Not Returned,FedEx,London,Low,1998,38.2,8.7,54.6,38.2,16.4,67.7,2023,Jul,Bronze,22.8,892,NO
111290,SKU_1415,Office Chair,14,2023-03-21 18:00:00,4.7,82489.0,Spain,0.22,Credit Card,22.41,Furniture,In-store,Not Returned,DHL,Berlin,Medium,1415,51.3,28.9,65.8,51.3,14.5,73.7,2023,Mar,Bronze,56.3,1011,NO
111303,SKU_1274,Backpack,17,2020-03-22 08:00:00,87.55,68592.0,United Kingdom,0.11,Credit Card,12.74,Accessories,In-store,Not Returned,DHL,Rome,Medium,1274,1324.6,1311.9,1488.4,1324.6,163.7,1337.4,2020,Mar,Gold,99.0,2105,NO
111320,SKU_1930,White Mug,12,2023-01-22 11:00:00,37.47,81113.0,United Kingdom,0.43,Credit Card,7.4,Home & Kitchen,Online,Not Returned,Royal Mail,Berlin,Medium,1930,256.3,248.9,449.6,256.3,193.3,263.7,2023,Jan,Silver,97.1,1069,NO
111344,SKU_1096,Blue Pen,20,2020-03-12 20:00:00,99.96,34335.0,France,0.36,Credit Card,17.99,Stationery,In-store,Not Returned,FedEx,Paris,Medium,1096,1279.5,1261.5,1999.2,1279.5,719.7,1297.5,2020,Mar,Gold,98.6,2115,NO
111350,SKU_1573,Blue Pen,36,2020-11-01 09:00:00,7.74,92829.0,Italy,0.43,Bank Transfer,19.74,Stationery,Online,Not Returned,Royal Mail,Amsterdam,High,1573,158.8,139.1,278.6,158.8,119.8,178.6,2020,Nov,Bronze,87.6,1881,NO
111355,SKU_1159,Blue Pen,7,2025-08-20 06:00:00,94.22,50364.0,France,0.01,Credit Card,11.7,Stationery,Online,Not Returned,UPS,Berlin,Low,1159,652.9,641.2,659.5,652.9,6.6,664.6,2025,Aug,Silver,98.2,128,NO
111357,SKU_1886,Blue Pen,23,2023-01-29 21:00:00,58.75,52127.0,France,0.41,Paypall,16.0,Stationery,In-store,Not Returned,DHL,London,Low,1886,797.2,781.2,1351.2,797.2,554.0,813.2,2023,Jan,Gold,98.0,1061,NO
111366,SKU_1435,USB Cable,32,2024-06-04 08:00:00,32.54,39351.0,Australia,0.23,Credit Card,15.6,Electronics,Online,Not Returned,Royal Mail,Amsterdam,Low,1435,801.8,786.2,1041.3,801.8,239.5,817.4,2024,Jun,Gold,98.1,570,NO
111367,SKU_1899,Wall Clock,43,2024-07-21 19:00:00,17.71,53089.0,Norway,0.34,Credit Card,6.58,Home Decor,In-store,Not Returned,DHL,Berlin,High,1899,502.6,496.0,761.5,502.6,258.9,509.2,2024,Jul,Silver,98.7,523,NO
111390,SKU_1171,Backpack,46,2020-06-30 20:00:00,9.03,47056.0,France,0.39,Credit Card,8.52,Accessories,In-store,Not Returned,Royal Mail,Berlin,Low,1171,253.4,244.9,415.4,253.4,162.0,261.9,2020,Jun,Silver,96.6,2005,NO
111399,SKU_1402,Notebook,25,2022-12-18 20:00:00,37.83,42904.0,Portugal,0.45,Credit Card,20.65,Stationery,In-store,Not Returned,DHL,Paris,High,1402,520.2,499.5,945.8,520.2,425.6,540.8,2022,Dec,Silver,96.0,1104,NO
111465,SKU_1545,Backpack,33,2023-06-13 08:00:00,99.27,64312.0,Italy,0.23,Paypall,28.42,Accessories,Online,Not Returned,DHL,London,High,1545,2522.5,2494.0,3275.9,2522.5,753.5,2550.9,2023,Jun,Platinum,98.9,927,NO
111516,SKU_1105,Blue Pen,27,2020-11-30 08:00:00,38.65,48642.0,Netherlands,0.38,Paypall,18.44,Stationery,In-store,Not Returned,FedEx,Amsterdam,Medium,1105,647.0,628.6,1043.6,647.0,396.5,665.4,2020,Nov,Gold,97.1,1852,NO
111549,SKU_1345,Notebook,24,2020-12-22 16:00:00,43.37,76031.0,Germany,0.12,Paypall,15.29,Stationery,Online,Not Returned,FedEx,London,Low,1345,916.0,900.7,1040.9,916.0,124.9,931.3,2020,Dec,Gold,98.3,1830,NO
111551,SKU_1050,Backpack,28,2025-04-09 04:00:00,57.33,42066.0,Norway,0.46,Credit Card,11.4,Accessories,Online,Not Returned,DHL,London,Medium,1050,866.8,855.4,1605.2,866.8,738.4,878.2,2025,Apr,Gold,98.7,261,NO
111593,SKU_1908,Blue Pen,24,2025-02-28 01:00:00,56.71,25974.0,Belgium,0.19,Paypall,26.83,Stationery,In-store,Not Returned,FedEx,Rome,High,1908,1102.4,1075.6,1361.0,1102.4,258.6,1129.3,2025,Feb,Gold,97.6,301,NO
111598,SKU_1385,Desk Lamp,48,2024-07-05 21:00:00,64.65,50243.0,Germany,0.41,Paypall,22.14,Furniture,Online,Not Returned,Royal Mail,Amsterdam,Low,1385,1830.9,1808.7,3103.2,1830.9,1272.3,1853.0,2024,Jul,Platinum,98.8,538,NO
111618,SKU_1491,USB Cable,5,2020-11-03 10:00:00,61.84,92531.0,Belgium,0.28,Credit Card,20.69,Electronics,Online,Not Returned,Royal Mail,Paris,Medium,1491,222.6,201.9,309.2,222.6,86.6,243.3,2020,Nov,Bronze,90.7,1879,NO
111624,SKU_1457,Headphones,47,2025-04-22 03:00:00,88.0,47299.0,Spain,0.29,Paypall,24.34,Electronics,Online,Not Returned,DHL,Paris,High,1457,2936.6,2912.2,4136.0,2936.6,1199.4,2960.9,2025,Apr,Platinum,99.2,248,NO
111675,SKU_1900,USB Cable,34,2023-01-01 15:00:00,83.39,79342.0,Italy,0.02,Paypall,17.06,Electronics,In-store,Not Returned,FedEx,London,Low,1900,2778.6,2761.5,2835.3,2778.6,56.7,2795.6,2023,Jan,Platinum,99.4,1090,NO
111683,SKU_1672,USB Cable,25,2023-10-04 15:00:00,84.47,60787.0,Norway,0.13,Credit Card,24.46,Electronics,In-store,Not Returned,DHL,Rome,Medium,1672,1837.2,1812.8,2111.8,1837.2,274.5,1861.7,2023,Oct,Platinum,98.7,814,NO
111690,SKU_1961,T-shirt,31,2025-04-24 02:00:00,89.49,54576.0,United Kingdom,0.47,Bank Transfer,23.49,Apparel,In-store,Not Returned,DHL,Rome,Medium,1961,1470.3,1446.8,2774.2,1470.3,1303.9,1493.8,2025,Apr,Platinum,98.4,246,NO
111721,SKU_1695,Blue Pen,2,2023-04-21 12:00:00,36.32,43530.0,Germany,0.1,Paypall,18.52,Stationery,Online,Not Returned,Royal Mail,Berlin,High,1695,65.4,46.9,72.6,65.4,7.3,83.9,2023,Apr,Bronze,71.7,980,NO
111745,SKU_1631,Wall Clock,21,2020-03-27 02:00:00,62.94,21211.0,Netherlands,0.02,Credit Card,8.58,Home Decor,In-store,Not Returned,DHL,London,High,1631,1295.3,1286.7,1321.7,1295.3,26.4,1303.9,2020,Mar,Gold,99.3,2100,NO
111755,SKU_1150,Blue Pen,36,2022-01-14 13:00:00,77.09,82099.0,Australia,0.18,Credit Card,12.67,Stationery,Online,Not Returned,UPS,Rome,Medium,1150,2275.7,2263.0,2775.2,2275.7,499.5,2288.4,2022,Jan,Platinum,99.4,1442,NO
111780,SKU_1305,Office Chair,28,2023-01-22 19:00:00,24.03,42006.0,Spain,0.23,Bank Transfer,28.69,Furniture,In-store,Not Returned,Royal Mail,London,High,1305,518.1,489.4,672.8,518.1,154.8,546.8,2023,Jan,Silver,94.5,1069,NO
111801,SKU_1874,Wireless Mouse,19,2023-11-29 18:00:00,76.56,97741.0,Portugal,0.48,Bank Transfer,11.2,Electronics,In-store,Not Returned,FedEx,London,High,1874,756.4,745.2,1454.6,756.4,698.2,767.6,2023,Nov,Gold,98.5,758,NO
111809,SKU_1565,USB Cable,17,2023-06-06 09:00:00,96.8,22825.0,Belgium,0.49,Bank Transfer,8.05,Electronics,In-store,Not Returned,UPS,Amsterdam,High,1565,839.3,831.2,1645.6,839.3,806.3,847.3,2023,Jun,Gold,99.0,934,NO
111817,SKU_1551,Office Chair,10,2023-06-01 07:00:00,5.15,58201.0,France,0.37,Credit Card,5.88,Furniture,In-store,Not Returned,DHL,Rome,Low,1551,32.4,26.6,51.5,32.4,19.1,38.3,2023,Jun,Bronze,81.9,939,NO
111829,SKU_1015,Wireless Mouse,12,2023-08-17 11:00:00,39.49,14725.0,Belgium,0.2,Bank Transfer,18.13,Electronics,Online,Returned,Royal Mail,Paris,Medium,1015,379.1,361.0,473.9,379.1,94.8,397.2,2023,Aug,Silver,95.2,862,NO
111865,SKU_1659,Notebook,41,2024-11-01 02:00:00,81.82,34679.0,United Kingdom,0.29,Credit Card,12.72,Stationery,In-store,Not Returned,DHL,Amsterdam,High,1659,2381.8,2369.1,3354.6,2381.8,972.8,2394.5,2024,Nov,Platinum,99.5,420,NO
111952,SKU_1939,Wireless Mouse,30,2022-02-09 08:00:00,38.86,75615.0,Belgium,0.19,Paypall,12.1,Electronics,In-store,Not Returned,Royal Mail,Rome,Low,1939,944.3,932.2,1165.8,944.3,221.5,956.4,2022,Feb,Gold,98.7,1416,NO
111955,SKU_1892,Headphones,41,2023-04-05 05:00:00,10.2,11018.0,Italy,0.15,Credit Card,23.33,Electronics,In-store,Returned,Royal Mail,London,Low,1892,355.5,332.1,418.2,355.5,62.7,378.8,2023,Apr,Silver,93.4,996,NO
111957,SKU_1046,White Mug,2,2022-06-17 21:00:00,73.92,11211.0,Norway,0.3,Paypall,8.63,Home & Kitchen,Online,Not Returned,Royal Mail,Rome,Medium,1046,103.5,94.9,147.8,103.5,44.4,112.1,2022,Jun,Bronze,91.7,1287,NO
111962,SKU_1609,White Mug,32,2020-12-11 04:00:00,45.18,67277.0,Italy,0.28,Credit Card,6.19,Home & Kitchen,In-store,Not Returned,DHL,Amsterdam,Medium,1609,1040.9,1034.8,1445.8,1040.9,404.8,1047.1,2020,Dec,Gold,99.4,1841,NO
111981,SKU_1988,Blue Pen,49,2025-01-29 14:00:00,49.05,74734.0,Italy,0.29,Paypall,18.47,Stationery,In-store,Not Returned,FedEx,Rome,High,1988,1706.4,1688.0,2403.4,1706.4,697.0,1724.9,2025,Jan,Platinum,98.9,331,NO
111984,SKU_1545,Backpack,49,2020-10-17 09:00:00,93.57,97147.0,Italy,0.31,Bank Transfer,14.41,Accessories,Online,Not Returned,DHL,London,High,1545,3163.6,3149.2,4584.9,3163.6,1421.3,3178.0,2020,Oct,Platinum,99.5,1896,NO
111990,SKU_1528,Backpack,18,2024-05-27 08:00:00,85.07,33360.0,Italy,0.24,Paypall,10.53,Accessories,Online,Not Returned,DHL,Rome,Low,1528,1163.8,1153.2,1531.3,1163.8,367.5,1174.3,2024,May,Gold,99.1,578,NO
112026,SKU_1686,Blue Pen,10,2021-08-24 04:00:00,1.99,65516.0,United Kingdom,0.45,Credit Card,15.04,Stationery,Online,Returned,FedEx,Berlin,High,1686,10.9,-4.1,19.9,10.9,9.0,26.0,2021,Aug,Bronze,-37.4,1585,YES
112097,SKU_1768,USB Cable,9,2024-11-05 12:00:00,96.92,42412.0,United States,0.29,Bank Transfer,10.08,Electronics,In-store,Not Returned,UPS,Paris,Low,1768,619.3,609.2,872.3,619.3,253.0,629.4,2024,Nov,Silver,98.4,416,NO
112100,SKU_1915,Notebook,13,2020-09-15 13:00:00,3.17,72130.0,Belgium,0.06,Credit Card,16.04,Stationery,In-store,Not Returned,DHL,Berlin,Medium,1915,38.7,22.7,41.2,38.7,2.5,54.8,2020,Sep,Bronze,58.6,1928,NO
112115,SKU_1639,Backpack,23,2020-04-11 20:00:00,41.62,80757.0,Belgium,0.19,Credit Card,22.52,Accessories,In-store,Not Returned,FedEx,London,High,1639,775.4,752.9,957.3,775.4,181.9,797.9,2020,Apr,Silver,97.1,2085,NO
112120,SKU_1973,USB Cable,34,2021-05-15 15:00:00,62.91,14472.0,Australia,0.23,Bank Transfer,29.16,Electronics,In-store,Not Returned,UPS,London,Low,1973,1647.0,1617.8,2138.9,1647.0,492.0,1676.1,2021,May,Platinum,98.2,1686,NO
112150,SKU_1410,Wall Clock,13,2021-08-02 02:00:00,44.39,87343.0,France,0.17,Credit Card,23.71,Home Decor,Online,Not Returned,Royal Mail,Rome,Medium,1410,479.0,455.3,577.1,479.0,98.1,502.7,2021,Aug,Silver,95.0,1607,NO
112155,SKU_1826,Blue Pen,33,2023-07-19 00:00:00,93.16,89927.0,Belgium,0.44,Paypall,19.76,Stationery,In-store,Not Returned,FedEx,Paris,High,1826,1721.6,1701.8,3074.3,1721.6,1352.7,1741.4,2023,Jul,Platinum,98.9,891,NO
112199,SKU_1106,Backpack,45,2024-08-31 04:00:00,33.28,40015.0,Spain,0.33,Credit Card,29.71,Accessories,In-store,Returned,DHL,Rome,High,1106,1003.4,973.7,1497.6,1003.4,494.2,1033.1,2024,Aug,Gold,97.0,482,NO
112202,SKU_1282,T-shirt,44,2023-04-24 06:00:00,65.52,47465.0,Portugal,0.08,Paypall,22.47,Apparel,In-store,Not Returned,UPS,Paris,Low,1282,2652.2,2629.8,2882.9,2652.2,230.6,2674.7,2023,Apr,Platinum,99.2,977,NO
112204,SKU_1124,Backpack,10,2021-10-12 16:00:00,30.86,25771.0,Belgium,0.31,Bank Transfer,16.36,Accessories,Online,Not Returned,DHL,Amsterdam,High,1124,212.9,196.6,308.6,212.9,95.7,229.3,2021,Oct,Bronze,92.3,1536,NO
112213,SKU_1363,Blue Pen,21,2021-05-15 03:00:00,21.95,52348.0,Netherlands,0.18,Bank Transfer,27.07,Stationery,Online,Not Returned,UPS,Amsterdam,High,1363,378.0,350.9,461.0,378.0,83.0,405.0,2021,May,Silver,92.8,1686,NO
112236,SKU_1249,Headphones,48,2024-03-15 15:00:00,11.51,12493.0,United States,0.13,Paypall,20.67,Electronics,Online,Not Returned,DHL,London,Medium,1249,480.7,460.0,552.5,480.7,71.8,501.3,2024,Mar,Silver,95.7,651,NO
